species,country,date,anomaly
Sciurus niger,HR,2018-02-18,Yes
Sciurus niger,HU,2021-11-14,Yes
Sciurus niger,IE,2016-05-29,Yes
Sciurus niger,IE,2020-01-26,Yes
Sciurus niger,IT,2019-03-17,Yes
Sciurus niger,IT,2021-09-12,Yes
Sciurus niger,IT,2022-02-27,Yes
Sciurus niger,IT,2022-03-27,Yes
Sciurus niger,LT,2020-09-13,Yes
Sciurus niger,LU,2017-09-24,Yes
Sciurus niger,LV,2018-07-01,Yes
Sciurus niger,LV,2020-03-01,Yes
Sciurus niger,LV,2022-04-03,Yes
Sciurus niger,MT,2021-01-17,Yes
Sciurus niger,PL,2019-01-06,Yes
Sciurus niger,PL,2019-09-01,Yes
Sciurus niger,PL,2020-12-27,Yes
Sciurus niger,PL,2022-07-31,Yes
Sciurus niger,PT,2017-07-30,Yes
Sciurus niger,RO,2016-01-24,Yes
Sciurus niger,RO,2017-10-08,Yes
Sciurus niger,RO,2020-06-14,Yes
Sciurus niger,SE,2017-05-28,Yes
Sciurus niger,SE,2018-05-06,Yes
Sciurus niger,SE,2019-12-22,Yes
Sciurus niger,SE,2023-04-23,Yes
Sciurus niger,SK,2024-03-10,Yes
Solenopsis geminata,AT,2016-12-25,Yes
Solenopsis geminata,BE,2023-06-25,Yes
Solenopsis geminata,BG,2016-06-26,Yes
Solenopsis geminata,BG,2018-06-17,Yes
Solenopsis geminata,BG,2020-10-04,Yes
Solenopsis geminata,CY,2019-03-03,Yes
Solenopsis geminata,CZ,2021-03-28,Yes
Solenopsis geminata,DE,2018-12-16,Yes
Solenopsis geminata,DK,2019-10-27,Yes
Solenopsis geminata,DK,2021-12-19,Yes
Solenopsis geminata,ES,2021-07-11,Yes
Solenopsis geminata,ES,2024-03-31,Yes
Solenopsis geminata,FI,2020-03-08,Yes
Solenopsis geminata,FI,2020-06-07,Yes
Solenopsis geminata,FI,2020-10-25,Yes
Solenopsis geminata,GB,2016-02-21,Yes
Solenopsis geminata,GB,2019-10-20,Yes
Solenopsis geminata,GB,2024-11-10,Yes
Solenopsis geminata,GR,2022-07-24,Yes
Solenopsis geminata,HR,2016-01-03,Yes
Solenopsis geminata,HR,2020-04-12,Yes
Solenopsis geminata,HR,2024-03-17,Yes
Solenopsis geminata,HU,2016-11-06,Yes
Solenopsis geminata,HU,2019-05-05,Yes
Solenopsis geminata,IE,2022-05-22,Yes
Solenopsis geminata,LT,2016-04-03,Yes
Solenopsis geminata,LT,2017-04-23,Yes
Solenopsis geminata,LU,2020-06-14,Yes
Solenopsis geminata,LU,2022-08-07,Yes
Solenopsis geminata,LU,2022-09-18,Yes
Solenopsis geminata,LU,2024-11-17,Yes
Solenopsis geminata,LV,2017-03-26,Yes
Solenopsis geminata,MT,2019-03-17,Yes
Solenopsis geminata,PL,2018-04-08,Yes
Solenopsis geminata,PT,2017-04-16,Yes
Solenopsis geminata,PT,2020-02-23,Yes
Solenopsis geminata,PT,2023-06-25,Yes
Solenopsis geminata,RO,2017-10-15,Yes
Solenopsis geminata,SE,2020-09-13,Yes
Solenopsis geminata,SI,2018-01-21,Yes
Solenopsis invicta,AT,2016-08-21,Yes
Solenopsis invicta,AT,2023-09-10,Yes
Solenopsis invicta,BE,2016-04-24,Yes
Solenopsis invicta,BE,2023-09-10,Yes
Solenopsis invicta,BE,2023-10-01,Yes
Solenopsis invicta,BE,2024-07-14,Yes
Solenopsis invicta,BG,2020-11-08,Yes
Solenopsis invicta,BG,2022-08-07,Yes
Solenopsis invicta,BG,2024-02-04,Yes
Solenopsis invicta,BG,2024-07-14,Yes
Solenopsis invicta,CY,2024-08-04,Yes
Solenopsis invicta,CZ,2019-04-07,Yes
Solenopsis invicta,CZ,2023-09-10,Yes
Solenopsis invicta,DE,2018-12-30,Yes
Solenopsis invicta,DE,2019-06-02,Yes
Solenopsis invicta,DE,2021-04-25,Yes
Solenopsis invicta,DE,2023-09-10,Yes
Solenopsis invicta,DK,2018-10-28,Yes
Solenopsis invicta,DK,2019-05-19,Yes
Solenopsis invicta,DK,2024-04-21,Yes
Solenopsis invicta,EE,2021-10-31,Yes
Solenopsis invicta,EE,2023-01-01,Yes
Solenopsis invicta,ES,2017-07-02,Yes
Solenopsis invicta,ES,2019-07-14,Yes
Solenopsis invicta,ES,2023-09-10,Yes
Solenopsis invicta,ES,2023-09-17,Yes
Solenopsis invicta,FI,2015-12-27,Yes
Solenopsis invicta,FI,2017-08-27,Yes
Solenopsis invicta,FI,2021-10-10,Yes
Solenopsis invicta,FI,2023-09-10,Yes
Solenopsis invicta,FR,2017-08-27,Yes
Solenopsis invicta,FR,2023-09-10,Yes
Solenopsis invicta,FR,2023-09-17,Yes
Solenopsis invicta,FR,2023-09-24,Yes
Solenopsis invicta,GB,2017-06-18,Yes
Solenopsis invicta,GB,2019-04-28,Yes
Solenopsis invicta,GB,2020-07-26,Yes
Solenopsis invicta,GB,2023-09-10,Yes
Solenopsis invicta,HR,2016-08-21,Yes
Solenopsis invicta,HR,2020-03-29,Yes
Solenopsis invicta,HU,2022-02-06,Yes
Solenopsis invicta,IE,2023-09-10,Yes
Solenopsis invicta,IT,2023-09-10,Yes
Solenopsis invicta,IT,2023-09-17,Yes
Solenopsis invicta,IT,2024-05-19,Yes
Solenopsis invicta,IT,2024-08-18,Yes
Solenopsis invicta,LU,2016-05-15,Yes
Solenopsis invicta,LU,2021-03-21,Yes
Solenopsis invicta,MT,2018-07-22,Yes
Solenopsis invicta,MT,2022-05-29,Yes
Solenopsis invicta,MT,2023-06-25,Yes
Solenopsis invicta,MT,2024-09-22,Yes
Solenopsis invicta,NL,2023-09-10,Yes
Solenopsis invicta,NL,2023-09-17,Yes
Solenopsis invicta,PL,2017-12-10,Yes
Solenopsis invicta,PL,2022-11-27,Yes
Solenopsis invicta,PL,2023-09-10,Yes
Solenopsis invicta,PL,2023-09-17,Yes
Solenopsis invicta,PT,2017-02-19,Yes
Solenopsis invicta,PT,2023-05-14,Yes
Solenopsis invicta,PT,2023-09-10,Yes
Solenopsis invicta,PT,2023-09-24,Yes
Solenopsis invicta,RO,2018-05-06,Yes
Solenopsis invicta,RO,2022-05-01,Yes
Solenopsis invicta,RO,2023-09-10,Yes
Solenopsis invicta,RO,2024-07-07,Yes
Solenopsis invicta,SE,2020-03-29,Yes
Solenopsis invicta,SE,2020-07-05,Yes
Solenopsis invicta,SE,2020-07-19,Yes
Solenopsis invicta,SI,2017-12-10,Yes
Solenopsis invicta,SI,2024-09-29,Yes
Solenopsis invicta,SK,2016-12-25,Yes
Solenopsis richteri,AT,2018-09-16,Yes
Solenopsis richteri,BE,2020-04-05,Yes
Solenopsis richteri,BG,2016-02-21,Yes
Solenopsis richteri,BG,2022-03-13,Yes
Solenopsis richteri,BG,2023-11-05,Yes
Solenopsis richteri,CY,2018-05-13,Yes
Solenopsis richteri,CY,2021-10-31,Yes
Solenopsis richteri,CZ,2018-04-01,Yes
Solenopsis richteri,CZ,2020-01-19,Yes
Solenopsis richteri,DE,2024-09-15,Yes
Solenopsis richteri,DK,2016-12-25,Yes
Solenopsis richteri,EE,2018-03-25,Yes
Solenopsis richteri,EE,2024-04-14,Yes
Solenopsis richteri,ES,2016-07-03,Yes
Solenopsis richteri,ES,2022-05-22,Yes
Solenopsis richteri,FI,2022-08-14,Yes
Solenopsis richteri,FR,2020-11-22,Yes
Solenopsis richteri,GB,2020-01-19,Yes
Solenopsis richteri,GB,2021-09-19,Yes
Solenopsis richteri,GR,2016-06-19,Yes
Solenopsis richteri,GR,2018-08-12,Yes
Solenopsis richteri,GR,2021-06-13,Yes
Solenopsis richteri,HR,2020-02-02,Yes
Solenopsis richteri,HR,2020-05-10,Yes
Solenopsis richteri,HR,2023-04-09,Yes
Solenopsis richteri,HR,2024-04-28,Yes
Solenopsis richteri,HU,2019-12-08,Yes
Solenopsis richteri,HU,2020-12-06,Yes
Solenopsis richteri,IE,2017-06-11,Yes
Solenopsis richteri,IE,2019-02-03,Yes
Solenopsis richteri,IT,2016-11-06,Yes
Solenopsis richteri,IT,2023-09-24,Yes
Solenopsis richteri,LT,2016-06-19,Yes
Solenopsis richteri,LT,2021-02-07,Yes
Solenopsis richteri,LV,2019-05-12,Yes
Solenopsis richteri,MT,2017-01-22,Yes
Solenopsis richteri,MT,2018-05-13,Yes
Solenopsis richteri,NL,2019-10-06,Yes
Solenopsis richteri,PL,2021-12-26,Yes
Solenopsis richteri,PT,2017-01-01,Yes
Solenopsis richteri,RO,2021-02-07,Yes
Solenopsis richteri,SE,2023-07-09,Yes
Solenopsis richteri,SK,2018-02-11,Yes
Solenopsis richteri,SK,2021-12-26,Yes
Solenopsis richteri,SK,2023-09-03,Yes
Tamias sibiricus,AT,2022-02-06,Yes
Tamias sibiricus,BE,2016-01-03,Yes
Tamias sibiricus,BE,2019-04-28,Yes
Tamias sibiricus,BE,2020-08-16,Yes
Tamias sibiricus,BE,2023-04-02,Yes
Tamias sibiricus,BG,2017-07-16,Yes
Tamias sibiricus,BG,2023-02-26,Yes
Tamias sibiricus,CY,2019-04-14,Yes
Tamias sibiricus,CY,2020-04-26,Yes
Tamias sibiricus,CZ,2015-12-27,Yes
Tamias sibiricus,CZ,2016-07-31,Yes
Tamias sibiricus,CZ,2017-01-22,Yes
Tamias sibiricus,CZ,2017-02-19,Yes
Tamias sibiricus,DE,2016-08-28,Yes
Tamias sibiricus,DE,2018-04-29,Yes
Tamias sibiricus,DE,2019-07-28,Yes
Tamias sibiricus,DE,2019-09-08,Yes
Tamias sibiricus,DK,2016-06-26,Yes
Tamias sibiricus,DK,2019-12-15,Yes
Tamias sibiricus,DK,2023-06-04,Yes
Tamias sibiricus,DK,2024-07-07,Yes
Tamias sibiricus,EE,2016-12-04,Yes
Tamias sibiricus,ES,2017-08-13,Yes
Tamias sibiricus,ES,2018-12-02,Yes
Tamias sibiricus,ES,2018-12-30,Yes
Tamias sibiricus,ES,2020-08-16,Yes
Tamias sibiricus,FI,2016-03-27,Yes
Tamias sibiricus,FI,2020-03-08,Yes
Tamias sibiricus,FR,2017-09-17,Yes
Tamias sibiricus,FR,2017-10-01,Yes
Tamias sibiricus,FR,2017-10-22,Yes
Tamias sibiricus,FR,2017-11-26,Yes
Tamias sibiricus,GB,2016-01-03,Yes
Tamias sibiricus,GB,2017-01-15,Yes
Tamias sibiricus,GB,2021-02-21,Yes
Tamias sibiricus,GB,2024-04-21,Yes
Tamias sibiricus,GR,2017-03-19,Yes
Tamias sibiricus,HR,2021-09-12,Yes
Tamias sibiricus,HR,2023-06-04,Yes
Tamias sibiricus,HU,2016-11-20,Yes
Tamias sibiricus,HU,2017-02-05,Yes
Tamias sibiricus,HU,2018-05-20,Yes
Tamias sibiricus,IE,2018-09-02,Yes
Tamias sibiricus,IT,2018-11-25,Yes
Tamias sibiricus,IT,2019-10-20,Yes
Tamias sibiricus,IT,2022-08-28,Yes
Tamias sibiricus,LT,2021-05-02,Yes
Tamias sibiricus,LT,2024-02-18,Yes
Tamias sibiricus,LU,2016-07-24,Yes
Tamias sibiricus,LU,2024-03-03,Yes
Tamias sibiricus,LV,2016-03-13,Yes
Tamias sibiricus,LV,2022-06-26,Yes
Tamias sibiricus,MT,2020-05-17,Yes
Tamias sibiricus,MT,2020-08-02,Yes
Tamias sibiricus,MT,2021-11-14,Yes
Tamias sibiricus,MT,2023-08-13,Yes
Tamias sibiricus,NL,2016-03-06,Yes
Tamias sibiricus,NL,2016-04-10,Yes
Tamias sibiricus,NL,2017-05-14,Yes
Tamias sibiricus,NL,2023-10-08,Yes
Tamias sibiricus,PL,2018-03-18,Yes
Tamias sibiricus,PL,2019-03-31,Yes
Tamias sibiricus,PL,2019-12-29,Yes
Tamias sibiricus,PL,2020-04-12,Yes
Tamias sibiricus,RO,2016-02-14,Yes
Tamias sibiricus,RO,2016-10-23,Yes
Tamias sibiricus,RO,2022-02-06,Yes
Tamias sibiricus,RO,2022-11-27,Yes
Tamias sibiricus,SE,2018-07-15,Yes
Tamias sibiricus,SE,2019-05-05,Yes
Tamias sibiricus,SE,2023-08-06,Yes
Tamias sibiricus,SE,2023-10-22,Yes
Tamias sibiricus,SK,2018-10-21,Yes
Tamias sibiricus,SK,2018-10-28,Yes
Tamias sibiricus,SK,2020-02-09,Yes
Tamias sibiricus,SK,2020-02-16,Yes
Threskiornis aethiopicus,AT,2017-07-23,Yes
Threskiornis aethiopicus,AT,2017-09-10,Yes
Threskiornis aethiopicus,AT,2024-02-11,Yes
Threskiornis aethiopicus,BE,2019-04-28,Yes
Threskiornis aethiopicus,BE,2023-01-01,Yes
Threskiornis aethiopicus,BE,2023-07-09,Yes
Threskiornis aethiopicus,BE,2023-11-19,Yes
Threskiornis aethiopicus,BG,2016-09-11,Yes
Threskiornis aethiopicus,BG,2017-10-29,Yes
Threskiornis aethiopicus,BG,2022-05-08,Yes
Threskiornis aethiopicus,DE,2021-06-27,Yes
Threskiornis aethiopicus,DE,2021-11-07,Yes
Threskiornis aethiopicus,DE,2021-11-14,Yes
Threskiornis aethiopicus,DK,2020-05-03,Yes
Threskiornis aethiopicus,DK,2022-04-17,Yes
Threskiornis aethiopicus,EE,2019-03-03,Yes
Threskiornis aethiopicus,EE,2023-03-12,Yes
Threskiornis aethiopicus,ES,2020-01-19,Yes
Threskiornis aethiopicus,ES,2022-11-06,Yes
Threskiornis aethiopicus,ES,2023-08-13,Yes
Threskiornis aethiopicus,ES,2024-07-07,Yes
Threskiornis aethiopicus,FR,2016-07-10,Yes
Threskiornis aethiopicus,FR,2017-01-01,Yes
Threskiornis aethiopicus,FR,2017-03-26,Yes
Threskiornis aethiopicus,FR,2024-05-12,Yes
Threskiornis aethiopicus,GB,2017-03-05,Yes
Threskiornis aethiopicus,GB,2018-04-15,Yes
Threskiornis aethiopicus,GB,2019-04-21,Yes
Threskiornis aethiopicus,GB,2023-09-10,Yes
Threskiornis aethiopicus,HR,2023-10-01,Yes
Threskiornis aethiopicus,HU,2019-06-02,Yes
Threskiornis aethiopicus,IT,2020-12-27,Yes
Threskiornis aethiopicus,IT,2023-08-20,Yes
Threskiornis aethiopicus,IT,2024-01-21,Yes
Threskiornis aethiopicus,IT,2024-02-04,Yes
Threskiornis aethiopicus,LU,2021-10-10,Yes
Threskiornis aethiopicus,LU,2024-06-23,Yes
Threskiornis aethiopicus,LV,2019-09-01,Yes
Threskiornis aethiopicus,LV,2022-08-07,Yes
Threskiornis aethiopicus,LV,2024-02-04,Yes
Threskiornis aethiopicus,MT,2020-02-02,Yes
Threskiornis aethiopicus,NL,2017-02-26,Yes
Threskiornis aethiopicus,NL,2018-01-07,Yes
Threskiornis aethiopicus,NL,2018-02-18,Yes
Threskiornis aethiopicus,PL,2021-05-30,Yes
Threskiornis aethiopicus,PL,2021-09-26,Yes
Threskiornis aethiopicus,PL,2021-12-05,Yes
Threskiornis aethiopicus,PL,2021-12-26,Yes
Threskiornis aethiopicus,PT,2017-01-01,Yes
Threskiornis aethiopicus,PT,2019-02-03,Yes
Threskiornis aethiopicus,RO,2019-09-08,Yes
Threskiornis aethiopicus,RO,2020-01-05,Yes
Threskiornis aethiopicus,RO,2023-11-19,Yes
Threskiornis aethiopicus,SE,2015-12-27,Yes
Threskiornis aethiopicus,SE,2019-12-22,Yes
Threskiornis aethiopicus,SE,2021-07-04,Yes
Threskiornis aethiopicus,SE,2022-01-02,Yes
Threskiornis aethiopicus,SK,2019-09-08,Yes
Trachemys scripta,AT,2020-02-09,Yes
Trachemys scripta,AT,2020-04-26,Yes
Trachemys scripta,AT,2022-07-24,Yes
Trachemys scripta,AT,2023-04-16,Yes
Trachemys scripta,BE,2018-04-01,Yes
Trachemys scripta,BE,2024-03-03,Yes
Trachemys scripta,BG,2017-05-21,Yes
Trachemys scripta,BG,2021-12-19,Yes
Trachemys scripta,BG,2022-06-12,Yes
Trachemys scripta,BG,2024-01-28,Yes
Trachemys scripta,CY,2017-03-05,Yes
Trachemys scripta,CY,2018-07-01,Yes
Trachemys scripta,CY,2019-09-08,Yes
Trachemys scripta,CZ,2023-04-09,Yes
Trachemys scripta,DE,2016-06-12,Yes
Trachemys scripta,DE,2017-04-09,Yes
Trachemys scripta,DE,2020-07-12,Yes
Trachemys scripta,DE,2024-08-25,Yes
Trachemys scripta,DK,2019-12-01,Yes
Trachemys scripta,DK,2021-11-14,Yes
Trachemys scripta,DK,2022-12-11,Yes
Trachemys scripta,DK,2023-05-07,Yes
Trachemys scripta,EE,2023-12-31,Yes
Trachemys scripta,EE,2024-09-01,Yes
Trachemys scripta,ES,2018-03-25,Yes
Trachemys scripta,ES,2018-04-01,Yes
Trachemys scripta,ES,2018-04-15,Yes
Trachemys scripta,ES,2021-12-26,Yes
Trachemys scripta,FR,2018-07-29,Yes
Trachemys scripta,FR,2020-04-19,Yes
Trachemys scripta,FR,2020-10-18,Yes
Trachemys scripta,FR,2021-09-19,Yes
Trachemys scripta,GB,2016-12-04,Yes
Trachemys scripta,GB,2017-01-08,Yes
Trachemys scripta,GB,2017-03-05,Yes
Trachemys scripta,GB,2017-06-04,Yes
Trachemys scripta,GR,2016-04-24,Yes
Trachemys scripta,GR,2022-08-14,Yes
Trachemys scripta,HU,2017-03-26,Yes
Trachemys scripta,HU,2017-04-02,Yes
Trachemys scripta,HU,2017-08-20,Yes
Trachemys scripta,HU,2019-01-27,Yes
Trachemys scripta,IE,2023-04-16,Yes
Trachemys scripta,IT,2016-11-20,Yes
Trachemys scripta,IT,2016-11-27,Yes
Trachemys scripta,IT,2016-12-04,Yes
Trachemys scripta,IT,2016-12-18,Yes
Trachemys scripta,LT,2022-02-06,Yes
Trachemys scripta,LU,2020-09-27,Yes
Trachemys scripta,LU,2020-12-20,Yes
Trachemys scripta,LV,2017-02-19,Yes
Trachemys scripta,LV,2020-09-13,Yes
Trachemys scripta,MT,2024-04-07,Yes
Trachemys scripta,NL,2018-04-22,Yes
Trachemys scripta,NL,2022-04-10,Yes
Trachemys scripta,PL,2016-07-03,Yes
Trachemys scripta,PL,2017-12-17,Yes
Trachemys scripta,PL,2022-08-14,Yes
Trachemys scripta,PT,2018-09-02,Yes
Trachemys scripta,PT,2019-04-07,Yes
Trachemys scripta,PT,2020-05-17,Yes
Trachemys scripta,RO,2020-10-25,Yes
Trachemys scripta,RO,2022-10-23,Yes
Trachemys scripta,SE,2018-08-19,Yes
Trachemys scripta,SE,2023-07-02,Yes
Trachemys scripta,SE,2024-01-21,Yes
Trachemys scripta,SI,2019-10-13,Yes
Trachemys scripta,SK,2022-12-18,Yes
Trachemys scripta,SK,2023-06-18,Yes
Trachemys scripta,SK,2023-11-12,Yes
Trachemys scripta,SK,2024-01-14,Yes
Triadica sebifera,AT,2016-01-10,Yes
Triadica sebifera,AT,2019-07-21,Yes
Triadica sebifera,AT,2024-11-10,Yes
Triadica sebifera,BG,2021-03-21,Yes
Triadica sebifera,CZ,2021-08-15,Yes
Triadica sebifera,DE,2021-03-21,Yes
Triadica sebifera,DE,2023-04-23,Yes
Triadica sebifera,DE,2024-03-17,Yes
Triadica sebifera,DE,2024-08-25,Yes
Triadica sebifera,DK,2022-11-13,Yes
Triadica sebifera,DK,2024-06-09,Yes
Triadica sebifera,EE,2018-11-18,Yes
Triadica sebifera,FI,2016-07-31,Yes
Triadica sebifera,FR,2021-10-31,Yes
Triadica sebifera,FR,2024-03-10,Yes
Triadica sebifera,GB,2016-03-27,Yes
Triadica sebifera,GB,2016-08-21,Yes
Triadica sebifera,GB,2023-12-17,Yes
Triadica sebifera,GB,2023-12-24,Yes
Triadica sebifera,GR,2022-07-31,Yes
Triadica sebifera,GR,2023-01-22,Yes
Triadica sebifera,HR,2022-09-04,Yes
Triadica sebifera,HU,2020-06-21,Yes
Triadica sebifera,HU,2022-07-10,Yes
Triadica sebifera,LU,2016-01-31,Yes
Triadica sebifera,LU,2019-03-31,Yes
Triadica sebifera,LU,2022-02-27,Yes
Triadica sebifera,MT,2016-01-31,Yes
Triadica sebifera,MT,2020-12-27,Yes
Triadica sebifera,NL,2016-10-09,Yes
Triadica sebifera,NL,2017-11-26,Yes
Triadica sebifera,NL,2019-03-17,Yes
Triadica sebifera,NL,2022-09-04,Yes
Triadica sebifera,PL,2017-05-14,Yes
Triadica sebifera,PL,2017-08-13,Yes
Triadica sebifera,PL,2024-04-28,Yes
Triadica sebifera,PT,2017-04-02,Yes
Triadica sebifera,RO,2023-04-02,Yes
Triadica sebifera,SE,2023-10-29,Yes
Triadica sebifera,SK,2017-04-23,Yes
Triadica sebifera,SK,2018-05-20,Yes
Triadica sebifera,SK,2023-05-21,Yes
Triadica sebifera,SK,2024-12-29,Yes
Vespa velutina nigrithorax,AT,2023-08-20,Yes
Vespa velutina nigrithorax,AT,2024-04-07,Yes
Vespa velutina nigrithorax,AT,2024-04-14,Yes
Vespa velutina nigrithorax,AT,2024-04-28,Yes
Vespa velutina nigrithorax,BE,2022-07-24,Yes
Vespa velutina nigrithorax,BE,2022-08-07,Yes
Vespa velutina nigrithorax,BE,2023-05-14,Yes
Vespa velutina nigrithorax,BE,2023-05-21,Yes
Vespa velutina nigrithorax,BG,2018-03-18,Yes
Vespa velutina nigrithorax,BG,2021-07-18,Yes
Vespa velutina nigrithorax,BG,2023-11-19,Yes
Vespa velutina nigrithorax,CY,2018-04-08,Yes
Vespa velutina nigrithorax,CZ,2019-06-23,Yes
Vespa velutina nigrithorax,CZ,2023-10-01,Yes
Vespa velutina nigrithorax,CZ,2023-10-08,Yes
Vespa velutina nigrithorax,CZ,2024-08-04,Yes
Vespa velutina nigrithorax,DE,2023-05-28,Yes
Vespa velutina nigrithorax,DE,2023-06-04,Yes
Vespa velutina nigrithorax,DE,2024-03-17,Yes
Vespa velutina nigrithorax,DE,2024-05-12,Yes
Vespa velutina nigrithorax,DK,2022-07-10,Yes
Vespa velutina nigrithorax,DK,2024-05-19,Yes
Vespa velutina nigrithorax,EE,2022-09-11,Yes
Vespa velutina nigrithorax,ES,2018-07-15,Yes
Vespa velutina nigrithorax,ES,2018-07-22,Yes
Vespa velutina nigrithorax,ES,2018-07-29,Yes
Vespa velutina nigrithorax,ES,2020-05-10,Yes
Vespa velutina nigrithorax,FI,2018-05-13,Yes
Vespa velutina nigrithorax,FR,2018-08-19,Yes
Vespa velutina nigrithorax,FR,2018-09-09,Yes
Vespa velutina nigrithorax,FR,2018-09-16,Yes
Vespa velutina nigrithorax,FR,2020-08-09,Yes
Vespa velutina nigrithorax,GB,2023-09-03,Yes
Vespa velutina nigrithorax,GB,2023-09-10,Yes
Vespa velutina nigrithorax,GB,2024-05-19,Yes
Vespa velutina nigrithorax,GB,2024-06-02,Yes
Vespa velutina nigrithorax,GR,2016-06-05,Yes
Vespa velutina nigrithorax,GR,2020-05-03,Yes
Vespa velutina nigrithorax,GR,2024-04-28,Yes
Vespa velutina nigrithorax,GR,2024-09-22,Yes
Vespa velutina nigrithorax,HR,2016-09-04,Yes
Vespa velutina nigrithorax,HR,2016-09-11,Yes
Vespa velutina nigrithorax,HR,2018-04-01,Yes
Vespa velutina nigrithorax,HR,2024-05-19,Yes
Vespa velutina nigrithorax,HU,2023-08-27,Yes
Vespa velutina nigrithorax,HU,2023-09-03,Yes
Vespa velutina nigrithorax,HU,2023-09-10,Yes
Vespa velutina nigrithorax,HU,2023-10-08,Yes
Vespa velutina nigrithorax,IE,2020-05-17,Yes
Vespa velutina nigrithorax,IE,2021-05-02,Yes
Vespa velutina nigrithorax,IE,2021-05-30,Yes
Vespa velutina nigrithorax,IE,2024-05-19,Yes
Vespa velutina nigrithorax,IT,2020-05-03,Yes
Vespa velutina nigrithorax,IT,2020-05-10,Yes
Vespa velutina nigrithorax,IT,2020-05-17,Yes
Vespa velutina nigrithorax,IT,2024-05-12,Yes
Vespa velutina nigrithorax,LT,2020-10-18,Yes
Vespa velutina nigrithorax,LU,2016-07-24,Yes
Vespa velutina nigrithorax,LU,2019-05-26,Yes
Vespa velutina nigrithorax,LU,2020-09-27,Yes
Vespa velutina nigrithorax,LU,2024-06-02,Yes
Vespa velutina nigrithorax,MT,2020-06-07,Yes
Vespa velutina nigrithorax,NL,2017-08-27,Yes
Vespa velutina nigrithorax,NL,2019-05-19,Yes
Vespa velutina nigrithorax,NL,2021-07-04,Yes
Vespa velutina nigrithorax,NL,2023-05-28,Yes
Vespa velutina nigrithorax,PL,2019-03-03,Yes
Vespa velutina nigrithorax,PL,2019-06-09,Yes
Vespa velutina nigrithorax,PL,2021-12-05,Yes
Vespa velutina nigrithorax,PL,2023-06-11,Yes
Vespa velutina nigrithorax,PT,2019-08-25,Yes
Vespa velutina nigrithorax,PT,2019-09-01,Yes
Vespa velutina nigrithorax,PT,2019-09-15,Yes
Vespa velutina nigrithorax,PT,2019-09-22,Yes
Vespa velutina nigrithorax,RO,2019-03-24,Yes
Vespa velutina nigrithorax,RO,2022-10-23,Yes
Vespa velutina nigrithorax,SE,2018-03-18,Yes
Vespa velutina nigrithorax,SE,2020-05-31,Yes
Vespa velutina nigrithorax,SE,2020-06-07,Yes
Vespa velutina nigrithorax,SE,2024-02-11,Yes
Vespa velutina nigrithorax,SI,2017-12-17,Yes
Vespa velutina nigrithorax,SI,2022-07-10,Yes
Vespa velutina nigrithorax,SI,2024-05-19,Yes
Vespa velutina nigrithorax,SI,2024-09-15,Yes
Vespa velutina nigrithorax,SK,2023-10-01,Yes
Vespa velutina nigrithorax,SK,2024-03-31,Yes
Vespa velutina nigrithorax,SK,2024-09-29,Yes
Vespa velutina nigrithorax,SK,2024-10-06,Yes
Wasmannia auropunctata,BE,2019-07-28,Yes
Wasmannia auropunctata,BE,2022-07-17,Yes
Wasmannia auropunctata,BE,2022-10-16,Yes
Wasmannia auropunctata,BE,2024-05-19,Yes
Wasmannia auropunctata,BG,2022-10-02,Yes
Wasmannia auropunctata,CY,2019-03-24,Yes
Wasmannia auropunctata,CY,2019-05-12,Yes
Wasmannia auropunctata,CY,2020-12-06,Yes
Wasmannia auropunctata,CY,2023-01-29,Yes
Wasmannia auropunctata,EE,2019-05-19,Yes
Wasmannia auropunctata,EE,2022-07-31,Yes
Wasmannia auropunctata,EE,2024-12-15,Yes
Wasmannia auropunctata,ES,2019-09-22,Yes
Wasmannia auropunctata,ES,2022-06-19,Yes
Wasmannia auropunctata,ES,2024-05-12,Yes
Wasmannia auropunctata,ES,2024-07-14,Yes
Wasmannia auropunctata,FR,2022-10-16,Yes
Wasmannia auropunctata,FR,2022-10-23,Yes
Wasmannia auropunctata,FR,2024-11-17,Yes
Wasmannia auropunctata,FR,2024-11-24,Yes
Wasmannia auropunctata,GB,2017-05-07,Yes
Wasmannia auropunctata,GB,2018-06-24,Yes
Wasmannia auropunctata,GB,2018-07-01,Yes
Wasmannia auropunctata,GR,2023-11-19,Yes
Wasmannia auropunctata,HR,2016-08-07,Yes
Wasmannia auropunctata,HR,2019-10-20,Yes
Wasmannia auropunctata,HR,2021-09-12,Yes
Wasmannia auropunctata,HR,2023-01-01,Yes
Wasmannia auropunctata,HU,2020-01-05,Yes
Wasmannia auropunctata,HU,2022-03-20,Yes
Wasmannia auropunctata,HU,2023-01-15,Yes
Wasmannia auropunctata,HU,2024-08-25,Yes
Wasmannia auropunctata,IT,2016-04-17,Yes
Wasmannia auropunctata,IT,2021-02-21,Yes
Wasmannia auropunctata,IT,2023-03-26,Yes
Wasmannia auropunctata,IT,2023-07-30,Yes
Wasmannia auropunctata,LT,2017-04-02,Yes
Wasmannia auropunctata,LU,2021-01-31,Yes
Wasmannia auropunctata,LU,2023-01-22,Yes
Wasmannia auropunctata,LU,2023-04-23,Yes
Wasmannia auropunctata,MT,2022-07-03,Yes
Wasmannia auropunctata,MT,2024-06-16,Yes
Wasmannia auropunctata,NL,2016-09-25,Yes
